臺東縣,Ⅲ-43,中華大橋,160,700,121.1692153,22.77160187,台11線,富岡,新豐里橋,157,331,165,574,丘陵區,8.2,23.6,北,3.5,3.5,,,,2.1,,2.2,6154,28,100,0,68,2371,8721,8410,71512,885,7,8,0.54,分離車道
臺東縣,Ⅲ-43,中華大橋,160,700,121.1692153,22.77160187,台11線,富岡,新豐里橋,157,331,165,574,丘陵區,8.2,23.6,南,3.5,3.5,,,,2.1,,2.2,5841,26,91,0,41,2256,8255,7859,67691,1059,17,18,0.54,分離車道
臺東縣,Ⅲ-44,新豐里橋,165,100,121.1451744,22.74104053,台11線,新豐里橋,豐源大橋,165,574,170,0,丘陵區,4.4,20,北,3.5,4.5,,,,,,0.7,4992,22,116,0,55,1755,6940,6596,30536,721,7,8,0.5,
臺東縣,Ⅲ-44,新豐里橋,165,100,121.1451744,22.74104053,台11線,新豐里橋,豐源大橋,165,574,170,0,丘陵區,4.4,20,南,3.5,4.5,,,,,,0.7,4931,24,121,0,30,1651,6757,6362,29731,716,17,18,0.5,
臺東縣,Ⅲ-45,豐源橋收費站,170,700,121.0976677,22.72471685,台11線,豐源大橋,知本,170,0,178,229,丘陵區,8.2,18.4,北,3.5,4.4,,,,,,0.5,7586,39,211,0,69,3015,10920,10240,89544,970,17,18,0.5,
臺東縣,Ⅲ-45,豐源橋收費站,170,700,121.0976677,22.72471685,台11線,豐源大橋,知本,170,0,178,229,丘陵區,8.2,18.4,南,3.5,4.4,,,,,,0.5,7901,42,200,0,70,3037,11250,10557,92250,968,17,18,0.5,
臺東縣,Ⅲ-46,台東大橋,4,700,121.1428231,22.79168214,台11乙線,富岡,卑南,0,0,7,405,丘陵區,7.4,12,北,3.4,,,,,2,,0.5,1616,22,69,0,8,611,2326,2235,17212,222,17,18,0.57,
臺東縣,Ⅲ-46,台東大橋,4,700,121.1428231,22.79168214,台11乙線,富岡,卑南,0,0,7,405,丘陵區,7.4,12,南,3.4,,,,,2,,0.5,1666,19,75,0,5,678,2443,2312,18078,296,17,18,0.57,
高雄市,Ⅲ-47,海巡署,187,200,120.1796715,22.9002115,台17線,湖內,竹滬,185,205,194,780,平原區,9.6,22,北,3.5,3.5,,,,2,,0.6,4857,14,91,0,12,3149,8123,7255,77981,965,17,18,0.54,
高雄市,Ⅲ-47,海巡署,187,200,120.1796715,22.9002115,台17線,湖內,竹滬,185,205,194,780,平原區,9.6,22,南,3.5,3.5,,,,2,,0.6,5118,16,81,0,22,2412,7649,7018,73430,1129,16,17,0.54,
